JAARTAL,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,PRODUCTSOORT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter
2017,Adelaarsweg,1021BN,1021BN,0,14,10,9,64,1x25,2092,2,0
2017,Adelaarsweg,1021BP,1021BP,0,18,10,9,78,1x25,2488,1,0
2017,Adelaarsweg,1021BP,1021BP,1,16,10,9,100,G4,1510,0,0
2017,Adelaarsweg,1021BR,1021BR,1,18,10,9,100,G4,1123,0,0
2017,Adelaarsweg,1021BR,1021BR,0,18,10,9,94,1x25,1894,0,0
2017,Adelaarsweg,1021BS,1021BS,0,20,10,9,80,1x25,3462,1,0
2017,Adelaarsweg,1021BS,1021BS,1,20,10,9,85,G4,1447,0,0
2017,Adelaarsweg,1021BT,1021BT,1,11,10,9,100,G4,1059,0,1
2017,Adelaarsweg,1021BT,1021BT,0,11,10,9,82,1x35,2553,3,1
2017,Adelaarsweg,1021BV,1021BV,1,15,10,9,93,G4,999,0,0
2017,Adelaarsweg,1021BV,1021BV,0,16,10,9,56,1x35,2369,1,0
2017,Adelaarsweg,1021BW,1021BW,1,17,10,9,94,G4,1428,0,0
2017,Adelaarsweg,1021BW,1021BW,0,18,10,9,100,1x25,2741,2,0
2017,Adelaarsweg,1021BX,1021BX,0,18,10,9,83,1x25,2053,1,0
2017,Adelaarsweg,1021BX,1021BX,1,17,10,9,94,G4,1514,0,0
2017,Adelaarsweg,1021BZ,1021BZ,1,16,10,9,75,G4,2445,0,1
2017,Adelaarsweg,1021BZ,1021BZ,0,21,10,8,67,1x25,6027,2,0
2017,Eendenstraat,1021CE,1021CE,0,13,10,9,77,1x35,2530,2,1
2017,Eendenstraat,1021CE,1021CE,1,12,10,9,100,G4,1533,0,0
2017,Zwanenplein,1021CG,1021CH,0,20,10,9,85,1x35,1781,7,6
2017,Zwanenplein,1021CG,1021CH,1,19,10,9,95,G4,1141,0,6
2017,Zwanenplein,1021CJ,1021CJ,0,12,10,9,75,1x35,2027,10,9
2017,Zwanenplein,1021CJ,1021CJ,1,11,10,9,100,G4,1217,0,9
2017,Zwanenplein,1021CK,1021CK,0,32,10,9,81,1x35,1826,9,8
2017,Zwanenplein,1021CK,1021CK,1,30,10,9,100,G4,1097,0,8
2017,Zwanenplein,1021CL,1021CL,1,10,10,9,100,G4,1238,0,5
2017,Zwanenplein,1021CL,1021CL,0,10,10,9,60,1x25,1457,6,5
2017,Zwanenplein,1021CM,1021CM,1,25,10,9,96,G4,1500,0,9
2017,Zwanenplein,1021CM,1021CM,0,28,10,9,68,1x25,2082,10,8
2017,Ganzenweg,1021CN,1021CN,0,23,10,9,52,1x35,3759,1,0
2017,Ganzenweg,1021CN,1021CN,1,22,10,9,95,G4,1405,0,0
2017,Ganzenweg,1021CP,1021CP,0,10,10,8,80,1x25,1781,2,0
2017,Ganzenweg,1021CP,1021CR,1,26,10,9,100,G4,1100,0,1
2017,Mussenstraat,1021CR,1021CR,0,18,10,9,67,1x35,2073,3,1
2017,Mussenstraat,1021CS,1021CS,1,13,10,9,92,G4,2588,0,0
2017,Mussenstraat,1021CS,1021CS,0,13,10,9,92,1x35,4227,1,0
2017,Rietzangerweg,1021CT,1021CT,1,11,10,9,100,G4,1347,0,0
2017,Rietzangerweg,1021CT,1021CT,0,12,10,9,75,1x35,2115,2,0
2017,Sijsjesstraat,1021CV,1021CV,1,24,10,9,100,G4,1558,0,2
2017,Sijsjesstraat,1021CV,1021CV,0,25,10,9,92,1x35,2202,4,2
2017,Sijsjesstraat,1021CW,1021CW,1,21,10,9,100,G4,1271,0,0
2017,Sijsjesstraat,1021CW,1021CW,0,23,10,9,100,1x35,2169,1,0
2017,Putterstraat,1021CX,1021CX,1,14,10,9,100,G4,1059,0,0
2017,Putterstraat,1021CX,1021CX,0,15,10,9,93,1x35,1890,2,1
2017,Putterstraat,1021CZ,1021CZ,1,15,10,9,100,G4,1354,0,1
2017,Putterstraat,1021CZ,1021CZ,0,15,10,9,100,1x35,2015,2,1
2017,Eksterstraat,1021EA,1021EB,0,27,10,9,52,1x35,2097,2,0
2017,Eksterstraat,1021EA,1021EB,1,25,10,9,100,G4,1301,0,0
2017,Eksterstraat,1021EC,1021EC,0,22,10,9,77,1x35,1791,1,0
2017,Eksterstraat,1021EC,1021EC,1,21,10,9,100,G4,1344,0,0
2017,Zwaluwstraat,1021ED,1021ED,1,20,10,9,100,G4,1345,0,0
2017,Zwaluwstraat,1021ED,1021ED,0,21,10,9,81,1x35,1954,2,0
2017,Zwaluwstraat,1021EE,1021EE,0,22,9,9,95,1x35,2470,2,0
2017,Zwaluwstraat,1021EE,1021EE,1,22,10,9,100,G4,1369,0,0
2017,Kraaienplein,1021EG,1021EG,0,29,10,9,69,1x35,1664,3,1
2017,Kraaienplein,1021EG,1021EG,1,25,10,9,96,G4,1342,0,1
2017,Havikslaan,1021EH,1021EH,1,15,10,9,100,G4,1468,0,0
2017,Havikslaan,1021EH,1021EH,0,15,10,9,87,1x25,2594,2,0
2017,Havikslaan,1021EJ,1021EJ,0,17,10,9,82,1x25,1972,3,2
2017,Havikslaan,1021EJ,1021EJ,1,17,10,9,100,G4,1340,0,2
2017,Havikslaan,1021EK,1021EK,0,21,10,9,76,1x25,4828,3,1
2017,Havikslaan,1021EK,1021EK,1,19,10,9,89,G4,3881,0,1
2017,Havikslaan,1021EL,1021EL,0,20,10,9,80,1x25,2091,2,0
2017,Havikslaan,1021EL,1021EL,1,20,10,9,95,G4,1269,0,0
2017,Sperwerlaan,1021EM,1021EM,1,21,10,9,86,G4,1927,0,3
2017,Sperwerlaan,1021EM,1021EM,0,22,10,9,36,1x35,8788,5,3
2017,Sperwerlaan,1021EN,1021EN,0,21,10,9,81,1x35,3146,5,4
2017,Sperwerlaan,1021EN,1021EN,1,18,10,9,100,G4,1181,0,4
2017,Sperwerlaan,1021EP,1021EP,1,17,10,9,100,G4,1194,0,9
2017,Sperwerlaan,1021EP,1021EP,0,17,10,9,94,1x35,1939,10,9
2017,Nachtegaalstraat,1021ER,1021ET,1,26,10,9,100,G4,1023,0,0
2017,Nachtegaalstraat,1021ER,1021ET,0,26,10,9,92,1x25,2249,0,0
2017,Nachtegaalstraat,1021EV,1021EV,1,10,10,9,100,G4,1135,0,0
2017,Nachtegaalstraat,1021EV,1021EV,0,12,10,9,92,1x25,2080,1,0
2017,Nachtegaalstraat,1021EW,1021EX,0,19,10,9,79,1x25,2347,2,1
2017,Nachtegaalstraat,1021EW,1021EX,1,19,10,9,95,G4,978,0,1
2017,Nachtegaalstraat,1021EZ,1021EZ,1,41,10,9,93,G4,1737,0,0
2017,Nachtegaalstraat,1021EZ,1021EZ,0,44,10,9,82,1x25,2486,2,0
2017,Nachtegaalstraat,1021GA,1021GC,1,25,10,9,100,G4,973,0,0
2017,Nachtegaalstraat,1021GA,1021GC,0,28,10,9,93,1x25,2413,1,0
2017,Nachtegaalstraat,1021GD,1021GE,0,47,10,9,91,1x25,1422,1,0
2017,Nachtegaalstraat,1021GD,1021GE,1,43,10,9,98,G4,941,0,0
2017,Leeuwerikstraat,1021GG,1021GG,0,10,10,9,90,1x35,1990,1,0
2017,Leeuwerikstraat,1021GG,1021GG,1,10,10,9,100,G4,1253,0,0
2017,Leeuwerikstraat,1021GH,1021GH,1,13,10,9,100,G4,1130,0,0
2017,Leeuwerikstraat,1021GH,1021GH,0,13,10,9,100,1x35,1810,0,0
2017,Leeuwerikstraat,1021GJ,1021GJ,0,12,10,9,100,1x35,1781,2,1
2017,Leeuwerikstraat,1021GJ,1021GJ,1,12,10,9,100,G4,1238,0,1
2017,Leeuwerikstraat,1021GK,1021GK,0,19,10,9,84,1x35,1850,2,1
2017,Leeuwerikstraat,1021GK,1021GK,1,17,10,9,100,G4,1308,0,0
2017,Leeuwerikstraat,1021GL,1021GL,0,26,10,9,69,1x25,2027,4,3
2017,Leeuwerikstraat,1021GL,1021GL,1,26,10,9,100,G4,1113,0,3
2017,Leeuwerikstraat,1021GM,1021GM,1,20,10,9,100,G4,963,0,3
2017,Leeuwerikstraat,1021GM,1021GM,0,20,10,9,70,1x25,1741,4,3
2017,Leeuwerikstraat,1021GN,1021GN,1,17,10,9,53,G6,1220,0,4
2017,Leeuwerikstraat,1021GN,1021GN,0,18,10,9,72,1x25,2143,5,4
2017,Leeuwerikstraat,1021GP,1021GP,1,17,10,9,88,G4,1017,0,0
2017,Leeuwerikstraat,1021GP,1021GP,0,20,10,9,85,1x25,1420,1,0
2017,Spreeuwenpark,1021GS,1021GS,1,27,10,9,81,G4,2374,0,0
2017,Spreeuwenpark,1021GS,1021GS,0,33,10,9,42,1x25,6078,4,1
2017,Spreeuwenpark,1021GV,1021GV,0,33,10,9,70,1x35,1690,2,0
2017,Spreeuwenpark,1021GV,1021GV,1,30,10,9,100,G4,2292,0,0
2017,Spreeuwenpark,1021GW,1021GW,1,28,10,9,100,G4,1385,0,0
2017,Spreeuwenpark,1021GW,1021GW,0,28,10,9,96,1x25,2283,1,0
2017,Spreeuwenpark,1021GX,1021GX,1,29,10,9,93,G4,4342,0,0
2017,Spreeuwenpark,1021GX,1021GX,0,30,10,9,80,1x25,3724,2,0
2017,Ooievaarsweg,1021GZ,1021GZ,1,23,10,9,96,G4,1424,0,0
2017,Ooievaarsweg,1021GZ,1021GZ,0,23,10,9,52,1x25,3523,2,0
2017,Valkenweg,1021HB,1021HC,1,23,10,8,96,G4,1943,0,0
2017,Valkenweg,1021HB,1021HC,0,23,10,9,52,1x25,3615,3,0
2017,Sixhavenweg,1021HG,1021HG,1,20,10,9,90,G4,2551,0,1
2017,Sixhavenweg,1021HG,1021HG,0,33,9,5,58,3x25,11030,5,1
2017,Pontplein,1021HH,1021HJ,0,28,9,9,79,1x25,2330,3,1
2017,Fazantenweg,1021HJ,1021HJ,1,25,10,9,92,G4,1070,0,1
2017,Fazantenweg,1021HK,1021HK,1,21,10,9,100,G4,991,0,0
2017,Fazantenweg,1021HK,1021HK,0,22,10,9,95,1x25,1943,0,0
2017,Fazantenweg,1021HL,1021HL,0,19,10,9,84,1x25,2024,5,4
2017,Fazantenweg,1021HL,1021HL,1,18,10,9,94,G4,963,0,4
2017,Fazantenweg,1021HM,1021HM,1,14,10,9,93,G4,1444,0,0
2017,Fazantenweg,1021HM,1021HM,0,15,10,9,60,1x25,1975,1,0
2017,Fazantenweg,1021HN,1021HN,1,25,10,9,100,G4,1216,0,0
2017,Fazantenweg,1021HN,1021HN,0,25,10,9,76,1x35,2203,1,0
2017,Fazantenweg,1021HP,1021HP,1,29,10,9,100,G4,1172,0,0
2017,Fazantenweg,1021HP,1021HP,0,30,10,9,73,1x25,1967,2,1
2017,Meeuwenlaan,1021HR,1021HR,1,10,10,7,60,G6,2940,0,0
2017,Meeuwenlaan,1021HR,1021HR,0,19,8,7,74,3x25,7712,3,0
2017,Meeuwenlaan,1021HS,1021HS,0,19,10,8,58,1x25,4674,3,0
2017,Meeuwenlaan,1021HS,1021HS,1,15,10,9,80,G4,3271,0,0
2017,Meeuwenlaan,1021HT,1021HT,0,23,10,9,91,1x25,1922,1,0
2017,Meeuwenlaan,1021HT,1021HT,1,21,10,9,100,G4,1149,0,0
2017,Meeuwenlaan,1021HV,1021HV,0,22,10,9,82,1x25,2782,1,0
2017,Meeuwenlaan,1021HV,1021HV,1,21,10,9,100,G4,1010,0,0
2017,Meeuwenlaan,1021HW,1021HW,0,35,10,9,97,1x25,1756,1,0
2017,Meeuwenlaan,1021HW,1021HW,1,33,10,9,100,G4,890,0,0
2017,Meeuwenlaan,1021HX,1021HX,1,14,10,9,100,G4,685,0,0
2017,Meeuwenlaan,1021HX,1021HX,0,14,10,9,100,1x25,1495,0,0
2017,Meeuwenlaan,1021HZ,1021HZ,1,14,10,9,100,G4,981,0,0
2017,Meeuwenlaan,1021HZ,1021HZ,0,14,10,9,100,1x25,1619,0,0
2017,Meeuwenlaan,1021JA,1021JA,0,14,10,9,93,1x25,1853,2,1
2017,Meeuwenlaan,1021JA,1021JA,1,13,10,9,100,G4,996,0,0
2017,Meeuwenlaan,1021JB,1021JB,0,20,10,8,55,1x25,2030,8,7
2017,Meeuwenlaan,1021JB,1021JB,1,19,10,9,100,G4,1131,0,7
2017,Meeuwenlaan,1021JC,1021JC,1,20,10,9,95,G4,1140,0,7
2017,Meeuwenlaan,1021JC,1021JC,0,22,10,9,45,1x35,3877,8,6
2017,Meeuwenlaan,1021JD,1021JD,0,21,10,9,81,1x25,1674,2,1
2017,Meeuwenlaan,1021JD,1021JD,1,20,10,9,100,G4,988,0,1
2017,Meeuwenlaan,1021JE,1021JE,0,20,10,9,90,1x25,2846,2,0
2017,Meeuwenlaan,1021JE,1021JE,1,20,10,9,100,G4,1277,0,0
2017,Meeuwenlaan,1021JG,1021JG,0,18,10,9,72,1x25,1785,2,0
2017,Meeuwenlaan,1021JG,1021JG,1,15,10,9,100,G4,869,0,0
2017,Meeuwenlaan,1021JH,1021JH,0,16,10,9,100,1x25,1969,0,0
2017,Meeuwenlaan,1021JH,1021JH,1,16,10,9,100,G4,992,0,0
2017,Meeuwenlaan,1021JJ,1021JJ,0,10,10,9,80,1x25,2007,0,0
2017,Meeuwenlaan,1021JJ,1021JL,1,34,10,9,88,G4,1876,0,0
2017,Meeuwenlaan,1021JK,1021JK,0,11,10,8,45,1x25,5069,2,0
2017,Meeuwenlaan,1021JL,1021JL,0,22,9,9,55,3x25,6892,4,2
2017,Meeuwenlaan,1021JM,1021JM,1,15,10,9,80,G4,1363,0,0
2017,Meeuwenlaan,1021JM,1021JM,0,21,10,8,52,1x25,2966,2,0
2017,Meeuwenlaan,1021JN,1021JN,1,11,10,9,55,G4,3067,0,0
2017,Meeuwenlaan,1021JN,1021JN,0,11,8,9,45,1x25,9429,4,0
2017,Motorkade,1021JP,1021JR,0,27,10,7,78,3x25,6325,6,1
2017,Motorkade,1021JP,1021JR,1,23,10,6,48,G4,964,0,1
2017,Spijkerkade,1021JS,1021JS,1,133,10,9,92,G4,1556,0,9
2017,Spijkerkade,1021JS,1021JS,0,138,10,9,93,3x25,5984,10,9
2017,Hamerstraat,1021JT,1021JT,0,20,10,7,30,1x25,8969,4,1
2017,Hamerstraat,1021JT,1021JT,1,18,10,9,50,G4,2913,0,2
2017,Hamerstraat,1021JV,1021JV,0,20,10,8,60,1x35,10588,7,3
2017,Hamerstraat,1021JV,1021JV,1,17,10,9,76,G4,2546,0,3
2017,Hamerstraat,1021JW,1021KE,1,48,10,7,44,G4,3710,0,0
2017,Hamerstraat,1021JW,1021KE,0,53,10,6,47,3x25,12715,3,0
2017,Beitelkade,1021KG,1021KM,1,26,10,9,88,G4,1711,0,1
2017,Beitelkade,1021KG,1021KL,0,13,10,9,69,3x25,9614,3,1
2017,Gedempt Hamerkanaal,1021KM,1021KM,0,17,10,8,65,3x25,10798,2,1
2017,Johan van Hasseltweg,1021KN,1021LA,1,35,10,9,54,G4,4835,0,4
2017,Johan van Hasseltweg,1021KN,1021KN,0,11,9,4,36,3x80,20897,1,0
2017,Gedempt Hamerkanaal,1021KP,1021LA,0,29,10,9,62,1x35,5550,7,6
2017,IJplein,1021LB,1021LB,1,17,10,9,100,G4,738,0,8
2017,IJplein,1021LB,1021LB,0,18,10,9,83,1x35,2103,9,8
2017,IJplein,1021LC,1021LC,0,18,10,9,94,1x35,1871,10,9
2017,IJplein,1021LC,1021LC,1,16,10,9,100,G4,758,0,9
2017,IJplein,1021LD,1021LD,0,19,10,9,74,1x35,1600,10,9
2017,IJplein,1021LD,1021LD,1,17,10,9,94,G4,756,0,9
2017,IJplein,1021LE,1021LE,0,18,10,9,94,1x25,1461,10,9
2017,IJplein,1021LE,1021LE,1,17,10,9,100,G4,744,0,9
2017,IJplein,1021LG,1021LG,1,16,10,9,100,G4,791,0,9
2017,IJplein,1021LG,1021LG,0,17,10,9,76,1x35,1856,10,9
2017,IJplein,1021LH,1021LH,1,17,10,9,100,G4,624,0,8
2017,IJplein,1021LH,1021LH,0,18,10,9,89,1x35,2269,9,8
2017,IJplein,1021LJ,1021LJ,0,18,10,9,78,1x35,1660,10,9
2017,IJplein,1021LJ,1021LJ,1,17,10,9,100,G4,740,0,9
2017,IJplein,1021LK,1021LK,1,16,10,9,100,G4,728,0,9
2017,IJplein,1021LK,1021LK,0,17,10,9,82,1x35,2037,10,9
2017,IJplein,1021LL,1021LL,1,23,10,9,100,G4,530,0,8
2017,IJplein,1021LL,1021LL,0,25,10,9,84,1x35,1514,9,8
2017,IJplein,1021LM,1021LM,1,30,10,9,97,G4,619,0,9
2017,IJplein,1021LM,1021LM,0,30,10,9,50,1x35,1492,10,9
2017,IJplein,1021LN,1021LN,1,29,10,9,100,G4,668,0,9
2017,IJplein,1021LN,1021LN,0,30,9,9,77,1x25,2605,10,9
2017,IJplein,1021LP,1021LP,0,28,10,9,71,1x25,2090,9,8
2017,IJplein,1021LP,1021LP,1,27,10,9,100,G4,902,0,9
2017,IJplein,1021LR,1021LR,1,17,10,9,100,G4,840,0,0
2017,IJplein,1021LR,1021LR,0,19,10,9,79,1x25,1837,2,1
2017,IJplein,1021LS,1021LS,0,18,10,9,78,1x25,1625,1,0
2017,IJplein,1021LS,1021LS,1,17,10,9,100,G4,805,0,0
2017,IJplein,1021LT,1021LT,0,17,10,9,76,1x35,1439,1,0
2017,IJplein,1021LT,1021LT,1,16,10,9,100,G4,725,0,0
2017,IJplein,1021LV,1021LV,1,23,10,9,100,G4,624,0,9
2017,IJplein,1021LV,1021LV,0,26,10,9,69,1x35,1610,10,8
2017,IJplein,1021LW,1021LW,0,20,10,9,90,1x35,1658,10,9
2017,IJplein,1021LW,1021LW,1,20,10,9,100,G4,807,0,9
